date,code,ticker,name,sector,bucket,entry_close
2026-09-01,3915,3915.T,テラスカイ,情報・通信業,retest_52w,2420.0
2026-09-01,3939,3939.T,カナミックネットワーク,情報・通信業,ma25_touch,527.0
2026-09-01,3939,3939.T,カナミックネットワーク,情報・通信業,ma200_touch,527.0
2026-09-01,3946,3946.T,トーモク,パルプ・紙,ma25_touch,4495.0
2026-09-01,3964,3964.T,オークネット,情報・通信業,ma25_touch,1433.0
2026-09-01,3968,3968.T,セグエグループ,情報・通信業,retest_52w,661.0
2026-09-01,4022,4022.T,ラサ工業,化学,ma25_touch,2082.0
2026-09-01,4051,4051.T,ＧＭＯフィナンシャルゲート,情報・通信業,ma25_touch,6520.0
2026-09-01,4064,4064.T,日本カーバイド工業,化学,ma25_touch,3400.0
2026-09-01,4091,4091.T,日本酸素ホールディングス,化学,retest_52w,5744.0
2026-09-01,4092,4092.T,日本化学工業,化学,ma25_touch,5400.0
2026-09-01,4112,4112.T,保土谷化学工業,化学,ma25_touch,2202.0
2026-09-01,4112,4112.T,保土谷化学工業,化学,ma200_touch,2202.0
2026-09-01,4151,4151.T,協和キリン,医薬品,retest_52w,2675.5
2026-09-01,4220,4220.T,リケンテクノス,化学,ma25_touch,2607.0
2026-09-01,4258,4258.T,網屋,情報・通信業,ma25_touch,4570.0
2026-09-01,4272,4272.T,日本化薬,化学,ma25_touch,2096.0
2026-09-01,4290,4290.T,プレステージ・インターナショナル,サービス業,retest_52w,715.0
2026-09-01,4369,4369.T,トリケミカル研究所,化学,retest_52w,3040.0
2026-09-01,4385,4385.T,メルカリ,情報・通信業,ma25_touch,4562.0
2026-09-01,4396,4396.T,システムサポートホールディングス,情報・通信業,retest_52w,1434.0
2026-09-01,4403,4403.T,日油,化学,retest_52w,2756.5
2026-09-01,4418,4418.T,ＪＤＳＣ,情報・通信業,retest_52w,1125.0
2026-09-01,4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,retest_52w,1438.0
2026-09-01,4493,4493.T,サイバーセキュリティクラウド,情報・通信業,retest_52w,1884.0
2026-09-01,4499,4499.T,Ｓｐｅｅｅ,情報・通信業,retest_52w,2403.0
2026-09-01,4521,4521.T,科研製薬,医薬品,retest_52w,4000.0
2026-09-01,4523,4523.T,エーザイ,医薬品,retest_52w,4811.0
2026-09-01,4559,4559.T,ゼリア新薬工業,医薬品,retest_52w,2020.0
2026-09-01,4612,4612.T,日本ペイントホールディングス,化学,ma25_touch,1205.0
2026-09-01,4613,4613.T,関西ペイント,化学,ma25_touch,2895.0
2026-09-01,4666,4666.T,パーク２４,不動産業,retest_52w,2045.5
2026-09-01,4668,4668.T,明光ネットワークジャパン,サービス業,retest_52w,772.0
2026-09-01,4681,4681.T,リゾートトラスト,サービス業,retest_52w,1899.0
2026-09-01,4722,4722.T,フューチャー,情報・通信業,ma25_touch,2449.0
2026-09-01,4733,4733.T,オービックビジネスコンサルタント,情報・通信業,retest_52w,8792.0
2026-09-01,4743,4743.T,アイティフォー,情報・通信業,ma240_touch,1677.0
2026-09-01,4765,4765.T,ＳＢＩグローバルアセットマネジメント,サービス業,retest_52w,642.0
2026-09-01,4922,4922.T,コーセーホールディングス,化学,retest_52w,5842.0
2026-09-01,4927,4927.T,ポーラ・オルビスホールディングス,化学,ma25_touch,1394.0
2026-09-01,4928,4928.T,ノエビアホールディングス,化学,ma25_touch,4910.0
2026-09-01,4968,4968.T,荒川化学工業,化学,ma25_touch,2205.0
2026-09-01,5013,5013.T,ユシロ,石油・石炭製品,ma200_touch,2994.0
2026-09-01,5016,5016.T,ＪＸ金属,非鉄金属,ma25_touch,3833.0
2026-09-01,5108,5108.T,ブリヂストン,ゴム製品,ma25_touch,4177.0
2026-09-01,5121,5121.T,藤倉コンポジット,ゴム製品,ma25_touch,2715.0
2026-09-01,5122,5122.T,オカモト,ゴム製品,ma25_touch,6410.0
2026-09-01,5186,5186.T,ニッタ,ゴム製品,ma25_touch,6720.0
2026-09-01,5195,5195.T,バンドー化学,ゴム製品,ma25_touch,2519.0
2026-09-01,5208,5208.T,有沢製作所,化学,ma25_touch,2692.0
2026-09-01,5210,5210.T,日本山村硝子,ガラス・土石製品,retest_52w,2960.0
2026-09-01,5232,5232.T,住友大阪セメント,ガラス・土石製品,ma25_touch,5717.0
2026-09-01,5288,5288.T,アジアパイルホールディングス,ガラス・土石製品,ma25_touch,1561.0
2026-09-01,5310,5310.T,東洋炭素,ガラス・土石製品,ma25_touch,7040.0
2026-09-01,5331,5331.T,ノリタケ,ガラス・土石製品,ma25_touch,3650.0
2026-09-01,5393,5393.T,ニチアス,ガラス・土石製品,ma25_touch,3463.0
2026-09-01,5408,5408.T,中山製鋼所,鉄鋼,retest_52w,658.0
2026-09-01,5461,5461.T,中部鋼鈑,鉄鋼,retest_52w,2207.0
2026-09-01,5698,5698.T,エンビプロ・ホールディングス,鉄鋼,ma240_touch,783.0
2026-09-01,5801,5801.T,古河電気工業,非鉄金属,ma25_touch,3832.0
2026-09-01,5885,5885.T,ジーデップ・アドバンス,卸売業,retest_52w,3375.0
2026-09-01,6023,6023.T,ダイハツインフィニアース,輸送用機器,retest_52w,3070.0
2026-09-01,6062,6062.T,チャーム・ケア・コーポレーション,サービス業,ma25_touch,1401.0
2026-09-01,6118,6118.T,アイダエンジニアリング,機械,ma25_touch,1205.0
2026-09-01,6118,6118.T,アイダエンジニアリング,機械,ma200_touch,1205.0
2026-09-01,6125,6125.T,岡本工作機械製作所,機械,retest_52w,4665.0
2026-09-01,6183,6183.T,ベルシステム２４ホールディングス,サービス業,retest_52w,1380.0
2026-09-01,6183,6183.T,ベルシステム２４ホールディングス,サービス業,ma25_touch,1380.0
2026-09-01,6183,6183.T,ベルシステム２４ホールディングス,サービス業,ma240_touch,1380.0
2026-09-01,6194,6194.T,アトラエ,サービス業,ma25_touch,884.0
2026-09-01,6196,6196.T,ストライクグループ,サービス業,retest_52w,1429.0
2026-09-01,6238,6238.T,フリュー,機械,ma25_touch,1417.0
2026-09-01,6255,6255.T,エヌ・ピー・シー,機械,retest_52w,689.0
2026-09-01,6306,6306.T,日工,機械,ma25_touch,1020.0
2026-09-01,6310,6310.T,井関農機,機械,retest_52w,1916.0
2026-09-01,6332,6332.T,月島ホールディングス,機械,retest_52w,2853.0
2026-09-01,6333,6333.T,ＴＥＩＫＯＫＵ,機械,retest_52w,3440.0
2026-09-01,6339,6339.T,新東工業,機械,ma25_touch,1212.0
2026-09-01,6363,6363.T,酉島製作所,機械,ma25_touch,2948.0
2026-09-01,6378,6378.T,木村化工機,機械,ma25_touch,1211.0
2026-09-01,6378,6378.T,木村化工機,機械,ma240_touch,1211.0
2026-09-01,6412,6412.T,平和,機械,retest_52w,2228.0
2026-09-01,6419,6419.T,マースグループホールディングス,機械,retest_52w,3220.0
2026-09-01,6430,6430.T,ダイコク電機,機械,retest_52w,2561.0
2026-09-01,6457,6457.T,グローリー,機械,ma25_touch,4773.0
2026-09-01,6458,6458.T,新晃工業,機械,retest_52w,1260.0
2026-09-01,6459,6459.T,だいわ,機械,retest_52w,1725.0
2026-09-01,6490,6490.T,ＰＩＬＬＡＲ,機械,ma25_touch,9950.0
2026-09-01,6503,6503.T,三菱電機,電気機器,ma25_touch,5588.0
2026-09-01,6503,6503.T,三菱電機,電気機器,ma200_touch,5588.0
2026-09-01,6504,6504.T,富士電機,電気機器,ma25_touch,13710.0
2026-09-01,6532,6532.T,ベイカレント,サービス業,retest_52w,8182.0
2026-09-01,6564,6564.T,ミダックホールディングス,サービス業,retest_52w,2041.0
2026-09-01,6584,6584.T,三櫻工業,輸送用機器,retest_52w,783.0
2026-09-01,6586,6586.T,マキタ,機械,retest_52w,5306.0
2026-09-01,6616,6616.T,トレックス・セミコンダクター,電気機器,ma25_touch,1961.0
2026-09-01,6637,6637.T,寺崎電気産業,電気機器,retest_52w,4110.0
2026-09-01,6644,6644.T,大崎電気工業,電気機器,ma25_touch,1530.0
2026-09-01,6644,6644.T,大崎電気工業,電気機器,ma200_touch,1530.0
2026-09-01,6651,6651.T,日東工業,電気機器,ma25_touch,4435.0
2026-09-01,6651,6651.T,日東工業,電気機器,ma200_touch,4435.0
2026-09-01,6653,6653.T,正興電機製作所,電気機器,ma25_touch,2229.0
2026-09-01,6653,6653.T,正興電機製作所,電気機器,ma240_touch,2229.0
2026-09-01,6706,6706.T,電気興業,電気機器,ma25_touch,3335.0
2026-09-01,6744,6744.T,能美防災,電気機器,ma200_touch,4300.0
2026-09-01,6745,6745.T,ホーチキ,電気機器,ma25_touch,1964.0
2026-09-01,6762,6762.T,ＴＤＫ,電気機器,ma25_touch,3117.0
2026-09-01,6794,6794.T,フォスター電機,電気機器,ma25_touch,3020.0
2026-09-01,6807,6807.T,日本航空電子工業,電気機器,retest_52w,2501.0
2026-09-01,6844,6844.T,新電元工業,電気機器,retest_52w,3135.0
2026-09-01,6857,6857.T,アドバンテスト,電気機器,ma25_touch,33380.0
2026-09-01,6861,6861.T,キーエンス,電気機器,ma25_touch,83160.0
2026-09-01,6905,6905.T,コーセル,電気機器,ma25_touch,1329.0
2026-09-01,6908,6908.T,イリソ電子工業,電気機器,retest_52w,2872.0
2026-09-01,6918,6918.T,アバールデータ,電気機器,ma25_touch,3505.0
2026-09-01,6923,6923.T,スタンレー電気,電気機器,ma25_touch,3677.0
2026-09-01,6946,6946.T,日本アビオニクス,電気機器,ma200_touch,5780.0
2026-09-01,6962,6962.T,大真空,電気機器,ma25_touch,780.0
2026-09-01,6963,6963.T,ローム,電気機器,ma25_touch,4779.0
2026-09-01,6966,6966.T,三井ハイテック,電気機器,ma25_touch,940.0
2026-09-01,7011,7011.T,三菱重工業,機械,retest_52w,3857.0
2026-09-01,7198,7198.T,ＳＢＩアルヒ,その他金融業,retest_52w,842.0
2026-09-01,7211,7211.T,三菱自動車工業,輸送用機器,retest_52w,405.1
2026-09-01,7244,7244.T,市光工業,電気機器,ma25_touch,567.0
2026-09-01,7259,7259.T,アイシン,輸送用機器,retest_52w,2316.0
2026-09-01,7276,7276.T,小糸製作所,電気機器,ma25_touch,2757.0
2026-09-01,7279,7279.T,ハイレックスコーポレーション,輸送用機器,retest_52w,2694.0
2026-09-01,7309,7309.T,シマノ,輸送用機器,ma25_touch,19680.0
2026-09-01,7313,7313.T,テイ・エス　テック,輸送用機器,retest_52w,1870.5
2026-09-01,7350,7350.T,おきなわフィナンシャルグループ,銀行業,ma25_touch,7750.0
2026-09-01,7421,7421.T,カッパ・クリエイト,小売業,retest_52w,1641.0
2026-09-01,7476,7476.T,アズワン,卸売業,retest_52w,2510.0
2026-09-01,7510,7510.T,たけびし,卸売業,ma25_touch,2806.0
2026-09-01,7513,7513.T,コジマ,小売業,ma25_touch,1398.0
2026-09-01,7564,7564.T,ワークマン,小売業,ma25_touch,6320.0
2026-09-01,7606,7606.T,ユナイテッドアローズ,小売業,ma25_touch,2477.0
2026-09-01,7606,7606.T,ユナイテッドアローズ,小売業,ma200_touch,2477.0
2026-09-01,7609,7609.T,ダイトロン,卸売業,ma25_touch,4020.0
2026-09-01,7637,7637.T,白銅,卸売業,ma25_touch,3780.0
2026-09-01,7685,7685.T,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,卸売業,ma25_touch,3140.0
2026-09-01,7716,7716.T,ナカニシ,精密機器,ma25_touch,3190.0
2026-09-01,7725,7725.T,インターアクション,精密機器,ma25_touch,1778.0
2026-09-01,7729,7729.T,東京精密,精密機器,ma25_touch,17395.0
2026-09-01,7730,7730.T,マニー,精密機器,ma25_touch,1560.0
2026-09-01,7730,7730.T,マニー,精密機器,ma240_touch,1560.0
2026-09-01,7734,7734.T,理研計器,精密機器,retest_52w,3390.0
2026-09-01,7740,7740.T,タムロン,精密機器,ma25_touch,1375.0
2026-09-01,7747,7747.T,朝日インテック,精密機器,ma25_touch,3840.0
2026-09-01,7780,7780.T,メニコン,精密機器,ma25_touch,1938.0
2026-09-01,7810,7810.T,クロスフォー,その他製品,retest_52w,169.0
2026-09-01,7821,7821.T,前田工繊,その他製品,ma25_touch,2044.0
2026-09-01,7860,7860.T,エイベックス,情報・通信業,retest_52w,1297.0
2026-09-01,7915,7915.T,ＮＩＳＳＨＡ,その他製品,retest_52w,1288.0
2026-09-01,7932,7932.T,ニッピ,その他製品,retest_52w,11960.0
2026-09-01,7943,7943.T,ニチハ,ガラス・土石製品,retest_52w,3085.0
2026-09-01,7951,7951.T,ヤマハ,その他製品,ma25_touch,1349.0
2026-09-01,7956,7956.T,ピジョン,その他製品,ma25_touch,2109.5
2026-09-01,7979,7979.T,松風,精密機器,ma25_touch,2302.0
2026-09-01,7984,7984.T,コクヨ,その他製品,retest_52w,923.4
2026-09-01,7989,7989.T,立川ブラインド工業,金属製品,ma25_touch,2690.0
2026-09-01,7994,7994.T,オカムラ,その他製品,retest_52w,2411.0
2026-09-01,7995,7995.T,バルカー,化学,ma25_touch,6760.0
2026-09-01,8005,8005.T,スクロール,小売業,ma25_touch,1794.0
2026-09-01,8008,8008.T,ヨンドシーホールディングス,小売業,ma25_touch,2153.0
2026-09-01,8079,8079.T,正栄食品工業,卸売業,ma25_touch,4495.0
2026-09-01,8113,8113.T,ユニ・チャーム,化学,retest_52w,986.8
2026-09-01,8139,8139.T,ナガホリ,卸売業,ma25_touch,2178.0
2026-09-01,8139,8139.T,ナガホリ,卸売業,ma200_touch,2178.0
2026-09-01,8142,8142.T,トーホー,卸売業,ma25_touch,1433.0
2026-09-01,8153,8153.T,モスフードサービス,卸売業,retest_52w,3930.0
2026-09-01,8160,8160.T,木曽路,小売業,retest_52w,2475.0
2026-09-01,8179,8179.T,ロイヤルホールディングス,小売業,retest_52w,1384.0
2026-09-01,8200,8200.T,リンガーハット,小売業,retest_52w,2325.0
2026-09-01,8214,8214.T,ＡＯＫＩホールディングス,小売業,retest_52w,1776.0
2026-09-01,8218,8218.T,コメリ,小売業,ma25_touch,3865.0
2026-09-01,8233,8233.T,高島屋,小売業,ma25_touch,2324.5
2026-09-01,8253,8253.T,クレディセゾン,その他金融業,ma25_touch,4733.0
2026-09-01,8278,8278.T,フジ,小売業,retest_52w,2041.0
2026-09-01,8278,8278.T,フジ,小売業,ma25_touch,2041.0
2026-09-01,8278,8278.T,フジ,小売業,ma200_touch,2041.0
2026-09-01,8278,8278.T,フジ,小売業,ma240_touch,2041.0
2026-09-01,8281,8281.T,ゼビオホールディングス,小売業,retest_52w,1172.0
2026-09-01,8281,8281.T,ゼビオホールディングス,小売業,ma25_touch,1172.0
2026-09-01,8282,8282.T,ケーズホールディングス,小売業,ma25_touch,1962.0
2026-09-01,8410,8410.T,セブン銀行,銀行業,ma25_touch,337.8
2026-09-01,8424,8424.T,芙蓉総合リース,その他金融業,retest_52w,4461.0
2026-09-01,8473,8473.T,ＳＢＩホールディングス,証券、商品先物取引業,retest_52w,3257.0
2026-09-01,8511,8511.T,日本証券金融,その他金融業,ma25_touch,2527.0
2026-09-01,8558,8558.T,東和銀行,銀行業,ma25_touch,1467.0
2026-09-01,8803,8803.T,平和不動産,不動産業,retest_52w,2398.0
2026-09-01,8877,8877.T,エスリード,不動産業,retest_52w,5350.0
2026-09-01,8923,8923.T,トーセイ,不動産業,ma25_touch,1839.0
2026-09-01,9003,9003.T,相鉄ホールディングス,陸運業,retest_52w,2634.5
2026-09-01,9006,9006.T,京浜急行電鉄,陸運業,retest_52w,1580.5
2026-09-01,9009,9009.T,京成電鉄,陸運業,retest_52w,1366.0
2026-09-01,9020,9020.T,東日本旅客鉄道,陸運業,retest_52w,3625.0
2026-09-01,9022,9022.T,東海旅客鉄道,陸運業,retest_52w,4030.0
2026-09-01,9045,9045.T,京阪ホールディングス,陸運業,retest_52w,3207.0
2026-09-01,9052,9052.T,山陽電気鉄道,陸運業,retest_52w,2032.0
2026-09-01,9065,9065.T,山九,陸運業,retest_52w,8389.0
2026-09-01,9068,9068.T,丸全昭和運輸,陸運業,retest_52w,7390.0
2026-09-01,9069,9069.T,センコーグループホールディングス,陸運業,ma25_touch,2256.0
2026-09-01,9202,9202.T,ＡＮＡホールディングス,空運業,retest_52w,3043.0
2026-09-01,9268,9268.T,オプティマスグループ,卸売業,ma25_touch,428.0
2026-09-01,9336,9336.T,大栄環境,サービス業,ma200_touch,3915.0
2026-09-01,9347,9347.T,日本管財ホールディングス,サービス業,retest_52w,2895.0
2026-09-01,9347,9347.T,日本管財ホールディングス,サービス業,ma25_touch,2895.0
2026-09-01,9409,9409.T,テレビ朝日ホールディングス,情報・通信業,retest_52w,3160.0
2026-09-01,9434,9434.T,ソフトバンク,情報・通信業,retest_52w,240.1
2026-09-01,9449,9449.T,ＧＭＯインターネットグループ,情報・通信業,ma25_touch,4231.0
2026-09-01,9470,9470.T,学研ホールディングス,情報・通信業,retest_52w,1040.0
2026-09-01,9509,9509.T,北海道電力,電気・ガス業,retest_52w,1148.5
2026-09-01,9616,9616.T,共立メンテナンス,サービス業,retest_52w,3377.0
2026-09-01,9616,9616.T,共立メンテナンス,サービス業,ma25_touch,3377.0
2026-09-01,9627,9627.T,アインホールディングス,小売業,retest_52w,6245.0
2026-09-01,9672,9672.T,東京都競馬,サービス業,retest_52w,5060.0
2026-09-01,9697,9697.T,カプコン,情報・通信業,retest_52w,4340.0
2026-09-01,9706,9706.T,日本空港ビルデング,不動産業,ma25_touch,5889.0
2026-09-01,9708,9708.T,帝国ホテル,サービス業,retest_52w,997.0
2026-09-01,9715,9715.T,トランス・コスモス,サービス業,retest_52w,3730.0
2026-09-01,9744,9744.T,メイテックグループホールディングス,サービス業,retest_52w,3434.0
2026-09-01,9793,9793.T,ダイセキ,サービス業,retest_52w,3785.0
2026-09-01,9793,9793.T,ダイセキ,サービス業,ma240_touch,3785.0
2026-09-01,9828,9828.T,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,小売業,retest_52w,3525.0
2026-09-01,9832,9832.T,オートバックスセブン,卸売業,retest_52w,1584.0
2026-09-01,9842,9842.T,アークランズ,小売業,retest_52w,1874.0
2026-09-01,9861,9861.T,吉野家ホールディングス,小売業,ma25_touch,3860.0
2026-09-01,9880,9880.T,イノテック,電気機器,ma25_touch,3520.0
2026-09-01,9902,9902.T,日伝,卸売業,ma25_touch,3095.0
2026-09-01,9962,9962.T,ミスミグループ本社,卸売業,ma25_touch,3732.0
2026-09-02,1301,1301.T,極洋,水産・農林業,retest_52w,4700.0
2026-09-02,1518,1518.T,三井松島ホールディングス,その他製品,ma25_touch,2322.0
2026-09-02,1662,1662.T,石油資源開発,鉱業,ma200_touch,1953.0
2026-09-02,1721,1721.T,コムシスホールディングス,建設業,ma25_touch,5460.0
2026-09-02,1822,1822.T,大豊建設,建設業,retest_52w,834.0
2026-09-02,1860,1860.T,戸田建設,建設業,ma25_touch,1544.5
2026-09-02,1878,1878.T,大東建託,不動産業,retest_52w,3333.0
2026-09-02,1878,1878.T,大東建託,不動産業,ma200_touch,3333.0
2026-09-02,1878,1878.T,大東建託,不動産業,ma240_touch,3333.0
2026-09-02,1879,1879.T,新日本建設,建設業,ma25_touch,2315.0
2026-09-02,1882,1882.T,東亜道路工業,建設業,retest_52w,1618.0
2026-09-02,1885,1885.T,東亜建設工業,建設業,retest_52w,2106.0
2026-09-02,1928,1928.T,積水ハウス,建設業,retest_52w,3428.0
2026-09-02,1934,1934.T,ユアテック,建設業,retest_52w,2612.0
2026-09-02,1945,1945.T,東京エネシス,建設業,ma25_touch,2062.0
2026-09-02,1961,1961.T,三機工業,建設業,ma25_touch,2415.0
2026-09-02,1963,1963.T,日揮ホールディングス,建設業,ma25_touch,2344.0
2026-09-02,1964,1964.T,中外炉工業,建設業,retest_52w,4000.0
2026-09-02,1968,1968.T,太平電業,建設業,ma25_touch,2478.0
2026-09-02,1969,1969.T,高砂熱学工業,建設業,retest_52w,4313.0
2026-09-02,1982,1982.T,日比谷総合設備,建設業,ma25_touch,2987.0
2026-09-02,2053,2053.T,中部飼料,食料品,ma25_touch,2034.0
2026-09-02,2108,2108.T,日本甜菜製糖,食料品,ma25_touch,5430.0
2026-09-02,2120,2120.T,ＬＩＦＵＬＬ,サービス業,retest_52w,232.0
2026-09-02,2154,2154.T,オープンアップグループ,サービス業,ma25_touch,2039.0
2026-09-02,2160,2160.T,ジーエヌアイグループ,医薬品,ma200_touch,2823.0
2026-09-02,2207,2207.T,ｍｅｉｔｏ,食料品,ma25_touch,3475.0
2026-09-02,2222,2222.T,寿スピリッツ,食料品,ma25_touch,2702.0
2026-09-02,2267,2267.T,ヤクルト本社,食料品,ma25_touch,2858.5
2026-09-02,2331,2331.T,ＡＬＳＯＫ,サービス業,ma25_touch,1210.0
2026-09-02,2331,2331.T,ＡＬＳＯＫ,サービス業,ma200_touch,1210.0
2026-09-02,2354,2354.T,ＹＥ　ＤＩＧＩＴＡＬ,情報・通信業,ma25_touch,1380.0
2026-09-02,2503,2503.T,キリンホールディングス,食料品,ma25_touch,3019.0
2026-09-02,2587,2587.T,サントリービバレッジ＆フード,食料品,retest_52w,4551.0
2026-09-02,2590,2590.T,ダイドーグループホールディングス,食料品,ma25_touch,2940.0
2026-09-02,2594,2594.T,キーコーヒー,食料品,retest_52w,2037.0
2026-09-02,2652,2652.T,まんだらけ,小売業,ma25_touch,439.0
2026-09-02,2656,2656.T,ベクターホールディングス,小売業,ma200_touch,163.0
2026-09-02,2664,2664.T,カワチ薬品,小売業,ma25_touch,3610.0
2026-09-02,2702,2702.T,日本マクドナルドホールディングス,小売業,ma25_touch,8140.0
2026-09-02,2730,2730.T,エディオン,小売業,ma25_touch,2502.0
2026-09-02,2734,2734.T,サーラコーポレーション,小売業,ma25_touch,1216.0
2026-09-02,2752,2752.T,フジオフードグループ本社,小売業,retest_52w,1150.0
2026-09-02,2760,2760.T,東京エレクトロン　デバイス,卸売業,ma25_touch,4165.0
2026-09-02,2767,2767.T,円谷フィールズホールディングス,卸売業,ma25_touch,2517.0
2026-09-02,2802,2802.T,味の素,食料品,ma25_touch,5252.0
2026-09-02,2874,2874.T,横浜冷凍,卸売業,ma25_touch,2163.0
2026-09-02,2918,2918.T,わらべや日洋ホールディングス,食料品,retest_52w,2793.0
2026-09-02,2975,2975.T,スター・マイカ・ホールディングス,不動産業,ma25_touch,1553.0
2026-09-02,2975,2975.T,スター・マイカ・ホールディングス,不動産業,ma200_touch,1553.0
2026-09-02,3028,3028.T,アルペン,小売業,retest_52w,2381.0
2026-09-02,3034,3034.T,クオールホールディングス,小売業,ma25_touch,2332.0
2026-09-02,3036,3036.T,アルコニックス,卸売業,ma25_touch,3365.0
2026-09-02,3048,3048.T,ビックカメラ,小売業,ma25_touch,1785.5
2026-09-02,3097,3097.T,物語コーポレーション,小売業,ma25_touch,5720.0
2026-09-02,3132,3132.T,マクニカホールディングス,卸売業,ma25_touch,3619.0
2026-09-02,3179,3179.T,シュッピン,小売業,retest_52w,1198.0
2026-09-02,3191,3191.T,ジョイフル本田,小売業,retest_52w,2207.0
2026-09-02,3231,3231.T,野村不動産ホールディングス,不動産業,retest_52w,938.2
2026-09-02,3252,3252.T,地主,不動産業,retest_52w,2939.0
2026-09-02,3291,3291.T,飯田グループホールディングス,不動産業,retest_52w,2372.0
2026-09-02,3302,3302.T,帝国繊維,繊維製品,retest_52w,3085.0
2026-09-02,3382,3382.T,セブン＆アイ・ホールディングス,小売業,retest_52w,2040.0
2026-09-02,3391,3391.T,ツルハホールディングス,小売業,retest_52w,2228.5
2026-09-02,3402,3402.T,東レ,繊維製品,ma25_touch,1302.0
2026-09-02,3441,3441.T,山王,金属製品,ma25_touch,2710.0
2026-09-02,3475,3475.T,グッドコムアセット,不動産業,retest_52w,1517.0
2026-09-02,3475,3475.T,グッドコムアセット,不動産業,ma25_touch,1517.0
2026-09-02,3496,3496.T,アズーム,不動産業,retest_52w,4820.0
2026-09-02,3539,3539.T,ＪＭホールディングス,小売業,retest_52w,1457.0
2026-09-02,3549,3549.T,クスリのアオキホールディングス,小売業,retest_52w,4050.0
2026-09-02,3558,3558.T,ジェイドグループ,小売業,ma25_touch,1798.0
2026-09-02,3608,3608.T,ＴＳＩホールディングス,繊維製品,ma25_touch,1284.0
2026-09-02,3612,3612.T,ワールド,繊維製品,ma25_touch,1622.0
2026-09-02,3673,3673.T,ブロードリーフ,情報・通信業,ma25_touch,467.0
2026-09-02,3708,3708.T,特種東海製紙,パルプ・紙,ma25_touch,2155.0
2026-09-02,3741,3741.T,セック,情報・通信業,ma25_touch,3190.0
2026-09-02,3741,3741.T,セック,情報・通信業,ma240_touch,3190.0
2026-09-02,3763,3763.T,プロシップ,情報・通信業,ma25_touch,2121.0
2026-09-02,3877,3877.T,中越パルプ工業,パルプ・紙,ma25_touch,2231.0
2026-09-02,3895,3895.T,ハビックス,パルプ・紙,ma25_touch,472.0
2026-09-02,3915,3915.T,テラスカイ,情報・通信業,ma25_touch,2348.0
2026-09-02,3939,3939.T,カナミックネットワーク,情報・通信業,ma25_touch,516.0
2026-09-02,3939,3939.T,カナミックネットワーク,情報・通信業,ma200_touch,516.0
2026-09-02,3939,3939.T,カナミックネットワーク,情報・通信業,ma240_touch,516.0
2026-09-02,3941,3941.T,レンゴー,パルプ・紙,ma25_touch,1611.5
2026-09-02,3946,3946.T,トーモク,パルプ・紙,ma25_touch,4460.0
2026-09-02,3950,3950.T,ザ・パック,パルプ・紙,ma25_touch,1514.0
2026-09-02,4004,4004.T,レゾナック・ホールディングス,化学,ma25_touch,15365.0
2026-09-02,4051,4051.T,ＧＭＯフィナンシャルゲート,情報・通信業,retest_52w,6270.0
2026-09-02,4062,4062.T,イビデン,電気機器,ma25_touch,19670.0
2026-09-02,4091,4091.T,日本酸素ホールディングス,化学,retest_52w,5625.0
2026-09-02,4095,4095.T,日本パーカライジング,化学,ma25_touch,1767.0
2026-09-02,4112,4112.T,保土谷化学工業,化学,ma25_touch,2155.0
2026-09-02,4112,4112.T,保土谷化学工業,化学,ma200_touch,2155.0
2026-09-02,4112,4112.T,保土谷化学工業,化学,ma240_touch,2155.0
2026-09-02,4203,4203.T,住友ベークライト,化学,ma25_touch,7291.0
2026-09-02,4220,4220.T,リケンテクノス,化学,ma25_touch,2584.0
2026-09-02,4221,4221.T,大倉工業,化学,ma25_touch,5680.0
2026-09-02,4228,4228.T,積水化成品工業,化学,ma25_touch,617.0
2026-09-02,4258,4258.T,網屋,情報・通信業,ma25_touch,4530.0
2026-09-02,4272,4272.T,日本化薬,化学,ma25_touch,2102.0
2026-09-02,4290,4290.T,プレステージ・インターナショナル,サービス業,retest_52w,707.0
2026-09-02,4369,4369.T,トリケミカル研究所,化学,retest_52w,3015.0
2026-09-02,4396,4396.T,システムサポートホールディングス,情報・通信業,retest_52w,1382.0
2026-09-02,4403,4403.T,日油,化学,retest_52w,2707.5
2026-09-02,4417,4417.T,グローバルセキュリティエキスパート,情報・通信業,ma25_touch,4550.0
2026-09-02,4419,4419.T,Ｆｉｎａｔｅｘｔホールディングス,情報・通信業,retest_52w,1353.0
2026-09-02,4431,4431.T,スマレジ,情報・通信業,retest_52w,3570.0
2026-09-02,4434,4434.T,サーバーワークス,情報・通信業,ma25_touch,2485.0
2026-09-02,4440,4440.T,ヴィッツ,情報・通信業,retest_52w,1426.0
2026-09-02,4461,4461.T,第一工業製薬,化学,ma25_touch,13550.0
2026-09-02,4493,4493.T,サイバーセキュリティクラウド,情報・通信業,retest_52w,1803.0
2026-09-02,4503,4503.T,アステラス製薬,医薬品,ma25_touch,2397.5
2026-09-02,4523,4523.T,エーザイ,医薬品,retest_52w,4749.0
2026-09-02,4526,4526.T,理研ビタミン,食料品,ma25_touch,3360.0
